STT,Ngay,KLGD - Khop lenh,KLGD - Thoa thuan,KGLD - Tong,GTGD - Khop lenh,GTGD - Thoa Thuan,GTGD - Tong,Thi truong - % KGLD,Thi truong - % GTGD,NTD nuoc ngoai - KL mua,NTD nuoc ngoai - GT mua,NTD nuoc ngoai - KL ban,NTD nuoc ngoai - GT ban,NTD nuoc ngoai - KL con duoc phep nam giu
1,14/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
2,13/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
3,12/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
4,11/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
5,10/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
6,07/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
7,06/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
8,05/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
9,04/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
10,03/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
11,31/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
12,30/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
13,29/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
14,28/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
15,27/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
16,24/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
17,23/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
18,22/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
19,21/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
20,20/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
21,17/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
22,16/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
23,15/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899740
24,14/03/2023,500,0,500,39141,0,39141,0.05,0.04,0,0,0,0,5899740
25,13/03/2023,800,0,800,61965.6,0,61965.6,0.04,0.03,0,0,0,0,5899740
26,10/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
27,09/03/2023,60,0,60,5820,0,5820,0,0,60,5820,0,0,5899800
28,08/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
29,07/03/2023,500,0,500,37482,0,37482,0.05,0.03,0,0,0,0,5899800
30,06/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
31,03/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
32,02/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
33,01/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
34,28/02/2023,0,500,500,0,36833.5,36833.5,0.02,0.02,0,0,0,0,5899800
35,27/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
36,24/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
37,23/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
38,22/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
39,21/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
40,20/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
41,17/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
42,16/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
43,15/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
44,14/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
45,13/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5899800
46,10/02/2023,0,600000,600000,0,57082200,57082200,37.97,36.92,0,0,0,0,5900000
47,09/02/2023,200,0,200,19300,0,19300,0.02,0.02,200,19300,0,0,5900000
48,08/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
49,07/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
50,06/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
51,03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
52,02/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
53,01/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
54,31/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
55,30/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
56,27/01/2023,600,0,600,44853,0,44853,0.07,0.05,0,0,0,0,5900000
57,19/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
58,18/01/2023,900,0,900,67380.3,0,67380.3,0.03,0.03,0,0,0,0,5900000
59,17/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,5900000
60,16/01/2023,800,0,800,60448,0,60448,0.06,0.03,0,0,0,0,5900000
