STT,Ngay,KLGD - Khop lenh,KLGD - Thoa thuan,KGLD - Tong,GTGD - Khop lenh,GTGD - Thoa Thuan,GTGD - Tong,Thi truong - % KGLD,Thi truong - % GTGD,NTD nuoc ngoai - KL mua,NTD nuoc ngoai - GT mua,NTD nuoc ngoai - KL ban,NTD nuoc ngoai - GT ban,NTD nuoc ngoai - KL con duoc phep nam giu
1,14/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
2,13/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
3,12/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
4,11/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
5,10/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
6,07/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
7,06/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
8,05/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
9,04/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
10,03/04/2023,800,0,800,56580,0,56580,0.01,0.01,0,0,0,0,4998500
11,31/03/2023,1000,0,1000,77158,0,77158,0.1,0.07,0,0,0,0,4998500
12,30/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
13,29/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
14,28/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
15,27/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
16,24/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
17,23/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
18,22/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
19,21/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
20,20/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
21,17/03/2023,700,0,700,51223.9,0,51223.9,0.06,0.04,0,0,0,0,4998500
22,16/03/2023,500,0,500,38883,0,38883,0.1,0.07,0,0,0,0,4998500
23,15/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
24,14/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
25,13/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
26,10/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
27,09/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
28,08/03/2023,500,0,500,38615,0,38615,0.08,0.06,0,0,0,0,4998500
29,07/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
30,06/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
31,03/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
32,02/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
33,01/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
34,28/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
35,27/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
36,24/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
37,23/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
38,22/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
39,21/02/2023,500,0,500,37925.5,0,37925.5,0.05,0.04,0,0,0,0,4998500
40,20/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
41,17/02/2023,850,0,850,65053.05,0,65053.05,0.08,0.06,0,0,0,0,4998500
42,16/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
43,15/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
44,14/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
45,13/02/2023,0,100000,100000,0,10213700,10213700,4.25,4.31,0,0,0,0,4998500
46,10/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
47,09/02/2023,700,0,700,53083.8,0,53083.8,0.06,0.04,0,0,0,0,4998500
48,08/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
49,07/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
50,06/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
51,03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
52,02/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
53,01/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
54,31/01/2023,0,20000,20000,0,1909920,1909920,2.36,2.32,0,0,0,0,4998500
55,30/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
56,27/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
57,19/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
58,18/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
59,17/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
60,16/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,4998500
