STT,Ngay,KLGD - Khop lenh,KLGD - Thoa thuan,KGLD - Tong,GTGD - Khop lenh,GTGD - Thoa Thuan,GTGD - Tong,Thi truong - % KGLD,Thi truong - % GTGD,NTD nuoc ngoai - KL mua,NTD nuoc ngoai - GT mua,NTD nuoc ngoai - KL ban,NTD nuoc ngoai - GT ban,NTD nuoc ngoai - KL con duoc phep nam giu
1,14/04/2023,49319,0,49319,54250900,0,54250900,3.42,27.5,0,0,0,0,366173
2,13/04/2023,2000,0,2000,2200000,0,2200000,0.09,1,0,0,0,0,366173
3,12/04/2023,11605,0,11605,12765275,0,12765275,1.09,10.74,0,0,0,0,366173
4,11/04/2023,1300,0,1300,1430000,0,1430000,0.1,1.05,0,0,0,0,366173
5,10/04/2023,1000,0,1000,1100000,0,1100000,0.09,0.98,0,0,0,0,366173
6,07/04/2023,5,0,5,5275,0,5275,0,0,0,0,0,0,366173
7,06/04/2023,100,0,100,105500,0,105500,0.01,0.09,0,0,0,0,366173
8,05/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
9,04/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
10,03/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
11,31/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
12,30/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
13,29/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
14,28/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
15,27/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
16,24/03/2023,0,100000,100000,0,104369900,104369900,11.78,57.65,0,0,0,0,366173
17,23/03/2023,0,200000,200000,0,208559000,208559000,21.63,73.55,0,0,0,0,366173
18,22/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
19,21/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
20,20/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
21,17/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
22,16/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
23,15/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
24,14/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
25,13/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
26,10/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
27,09/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
28,08/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
29,07/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
30,06/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
31,03/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
32,02/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
33,01/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
34,28/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
35,27/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
36,24/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
37,23/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
38,22/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
39,21/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
40,20/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
41,17/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
42,16/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
43,15/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
44,14/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
45,13/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
46,10/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
47,09/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
48,08/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
49,07/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
50,06/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
51,03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
52,02/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
53,01/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
54,31/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
55,30/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
56,27/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
57,19/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
58,18/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
59,17/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
60,16/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,366173
