STT,Ngay,KLGD - Khop lenh,KLGD - Thoa thuan,KGLD - Tong,GTGD - Khop lenh,GTGD - Thoa Thuan,GTGD - Tong,Thi truong - % KGLD,Thi truong - % GTGD,NTD nuoc ngoai - KL mua,NTD nuoc ngoai - GT mua,NTD nuoc ngoai - KL ban,NTD nuoc ngoai - GT ban,NTD nuoc ngoai - KL con duoc phep nam giu
1,14/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
2,13/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
3,12/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
4,11/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
5,10/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
6,07/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
7,06/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
8,05/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
9,04/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
10,03/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
11,31/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
12,30/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
13,29/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
14,28/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
15,27/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
16,24/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
17,23/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
18,22/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
19,21/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
20,20/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
21,17/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
22,16/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
23,15/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
24,14/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
25,13/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
26,10/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
27,09/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
28,08/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
29,07/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
30,06/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
31,03/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
32,02/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
33,01/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
34,28/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
35,27/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
36,24/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
37,23/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
38,22/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
39,21/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
40,20/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
41,17/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
42,16/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
43,15/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
44,14/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
45,13/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
46,10/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
47,09/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
48,08/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
49,07/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
50,06/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
51,03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
52,02/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
53,01/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
54,31/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
55,30/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
56,27/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
57,19/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
58,18/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
59,17/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
60,16/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,1560272
