STT,Ngay,KLGD - Khop lenh,KLGD - Thoa thuan,KGLD - Tong,GTGD - Khop lenh,GTGD - Thoa Thuan,GTGD - Tong,Thi truong - % KGLD,Thi truong - % GTGD,NTD nuoc ngoai - KL mua,NTD nuoc ngoai - GT mua,NTD nuoc ngoai - KL ban,NTD nuoc ngoai - GT ban,NTD nuoc ngoai - KL con duoc phep nam giu
1,14/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
2,13/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
3,12/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
4,11/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
5,10/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
6,07/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
7,06/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
8,05/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
9,04/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
10,03/04/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
11,31/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
12,30/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
13,29/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
14,28/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
15,27/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
16,24/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
17,23/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
18,22/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
19,21/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
20,20/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
21,17/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
22,16/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
23,15/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
24,14/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
25,13/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
26,10/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
27,09/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
28,08/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
29,07/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
30,06/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
31,03/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
32,02/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
33,01/03/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
34,28/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
35,27/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
36,24/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
37,23/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
38,22/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
39,21/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
40,20/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
41,17/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
42,16/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
43,15/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
44,14/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
45,13/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
46,10/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
47,09/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
48,08/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
49,07/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
50,06/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
51,03/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
52,02/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
53,01/02/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
54,31/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
55,30/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
56,27/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
57,19/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
58,18/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
59,17/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
60,16/01/2023,0,0,0,0,0,0,0,0,0,0,0,0,10419298
